ID Clients;Numero de compte;Identifiant operation;Type de transaction;Status operation;Localisation;Date;Montant;Target
138.0;588346.0;OP_1828;ATM;Validé;Thiès;03/09/2023 10:00;120000.0;Normal
140.0;588568.0;OP_1833;Paiement en ligne;En attente;Dakar;03/09/2023 10:00;300000.0;Normal
172.0;5808992.0;OP_4697;ATM;Validé;Dakar;03/09/2023 10:00;300000.0;Normal
179.0;58179.0;OP_4864;Paiement électronique;En attente;Tivaouane;03/09/2023 10:00;260000.0;Normal
1480.0;58814.0;OP_2880;Paiement électronique;Validé;Dakar;03/09/2023 11:00;300000.0;Normal
163.0;58136.0;OP_3983;ATM;Validé;Dakar;03/09/2023 11:00;50000.0;Normal
147.0;588123457.0;OP_2655;ATM;Validé;Dakar;03/09/2023 12:00;60000.0;Normal
153.0;58135.0;OP_3269;Paiement en ligne;Validé;Dakar;03/09/2023 12:00;1300000.0;Normal
158.0;58185.0;OP_3679;Paiement en ligne;En attente;Touba;03/09/2023 12:00;50000.0;Normal
101.0;58110.0;OP247;Paiement en ligne;Validé;Thiès;03/09/2023 17:00;1000000.0;Normal
159.0;58159.0;OP_3685;ATM;Validé;Touba;04/09/2023 08:00;10000.0;Normal
1490.0;58491.0;OP_2885;ATM;Validé;Dakar;04/09/2023 09:00;50000.0;Normal
116.0;58116.0;OP_85;Paiement en ligne;Validé;Kaolack;04/09/2023 10:00;60000.0;Normal
131.0;58456800.0;OP_967;Paiement en ligne;Validé;Dakar;04/09/2023 10:00;750000.0;Normal
135.0;58111.0;OP_1268;ATM;Validé;Dakar;04/09/2023 10:00;500000.0;Normal
102.0;58102.0;OP248;ATM;Validé;Kaolack;04/09/2023 11:00;200000.0;Normal
123.0;58123459.0;OP_431;ATM;Validé;Dakar;04/09/2023 11:00;1000000.0;Normal
139.0;588457.0;OP_1567;Paiement en ligne;En attente;Thiès;04/09/2023 12:00;150000.0;Normal
139.0;588457.0;OP_1831;Paiement en ligne;En attente;Thiès;04/09/2023 12:00;150000.0;Normal
148.0;588123458.0;OP_2665;ATM;Validé;Dakar;04/09/2023 12:00;150000.0;Normal
171.0;5808991.0;OP_4687;ATM;Validé;Dakar;04/09/2023 12:00;150000.0;Normal
1770.0;580717.0;OP_5374;Paiement en ligne;En attente;Thiès;04/09/2023 12:00;20000.0;Normal
154.0;58154.0;OP_3271;Paiement en ligne;Validé;Saint Louis;04/09/2023 13:00;2300000.0;Normal
137.0;588235.0;OP_1563;Paiement en ligne;En attente;Kaolack;04/09/2023 14:00;220000.0;Normal
137.0;588235.0;OP_1827;Paiement en ligne;En attente;Kaolack;04/09/2023 14:00;220000.0;Normal
164.0;58164.0;OP_3988;ATM;En attente;Touba;04/09/2023 17:00;40000.0;Normal
178.0;58187.0;OP_4867;Paiement en ligne;Validé;Dakar;04/09/2023 17:00;66000.0;Normal
127.0;58712.0;OP_668;ATM;Validé;Touba;04/09/2023 19:00;8000.0;Normal
160.0;58016.0;OP_3688;ATM;Validé;Dakar;05/09/2023 09:00;200000.0;Normal
132.0;58132.0;OP_1259;ATM;Validé;Touba;05/09/2023 10:00;30000.0;Normal
1501.0;5810203040.0;OP_3552;Paiement en ligne;Validé;Dakar;05/09/2023 10:00;250000.0;Normal
161.0;58161.0;OP_3977;ATM;Validé;Dakar;05/09/2023 10:00;150000.0;Normal
166.0;58166.0;OP_4237;ATM;Validé;Thiès;05/09/2023 10:00;30000.0;Normal
120.0;58123456.0;OP_418;ATM;Validé;Touba;05/09/2023 12:00;18000.0;Normal
128.0;58123500.0;OP_959;Paiement électronique;En attente;Thiès;05/09/2023 12:00;250000.0;Normal
136.0;588123.0;OP_1561;Paiement en ligne;En attente;Thiès;05/09/2023 12:00;200000.0;Normal
136.0;588123.0;OP_1825;Paiement en ligne;En attente;Thiès;05/09/2023 12:00;200000.0;Normal
1460.0;58146.0;OP_2871;Paiement en ligne;En attente;Thiès;05/09/2023 12:00;200000.0;Normal
151.0;58151.0;OP_3264;Paiement en ligne;Validé;Thiès;05/09/2023 12:00;1000000.0;Normal
173.0;5808993.0;OP_4707;ATM;Validé;Dakar;05/09/2023 12:00;150000.0;Normal
176.0;58176.0;OP_4859;Paiement en ligne;Validé;Thiès;05/09/2023 12:00;310000.0;Normal
1760.0;580176.0;OP_5364;Paiement en ligne;En attente;Thiès;05/09/2023 12:00;70000.0;Normal
103.0;58310.0;OP249;ATM;En attente;Dakar;05/09/2023 13:00;20000.0;Normal
155.0;58515.0;OP_3273;Paiement en ligne;Validé;Kaolack;05/09/2023 14:00;1150000.0;Normal
144.0;58100004.0;OP_1907;Paiement électronique;Validé;Saint Louis;05/09/2023 16:00;1500000.0;Normal
170.0;58017.0;OP_4257;Paiement électronique;Validé;Dakar;05/09/2023 16:00;300000.0;Normal
168.0;58186.0;OP_4247;Paiement en ligne;Validé;Dakar;05/09/2023 18:00;120000.0;Normal
169.0;58169.0;OP_4252;Paiement en ligne;Validé;Thiès;05/09/2023 20:00;200000.0;Normal
167.0;58716.0;OP_4242;Paiement électronique;Validé;Kaolack;05/09/2023 21:00;250000.0;Normal
100.0;58100.0;OP250;Paiement en ligne;Validé;Thiès;06/09/2023 10:00;250000.0;Normal
134.0;58134.0;OP_1266;Paiement électronique;Validé;Thiès;06/09/2023 10:00;80000.0;Normal
1470.0;58147.0;OP_2876;Paiement en ligne;En attente;Thiès;06/09/2023 10:00;100000.0;Normal
1500.0;58105.0;OP_2890;ATM;Validé;Dakar;06/09/2023 10:00;150000.0;Normal
174.0;5808994.0;OP_4717;ATM;Validé;Dakar;06/09/2023 10:00;350000.0;Normal
1770.0;580717.0;OP_5375;Paiement électronique;Validé;Saint Louis;06/09/2023 10:00;15000.0;Normal
124.0;58124.0;OP_669;Paiement électronique;Validé;Kaolack;06/09/2023 11:00;25000.0;Normal
164.0;58164.0;OP_3987;Paiement en ligne;Validé;Thiès;06/09/2023 12:00;30000.0;Normal
172.0;5808992.0;OP_4698;Paiement en ligne;Validé;Saint Louis;06/09/2023 12:00;250000.0;Normal
121.0;58123457.0;OP_423;Paiement électronique;Validé;Thiès;06/09/2023 13:00;100000.0;Normal
138.0;588346.0;OP_1565;Paiement en ligne;En attente;Saint Louis;06/09/2023 13:00;200000.0;Normal
138.0;588346.0;OP_1829;Paiement en ligne;En attente;Saint Louis;06/09/2023 13:00;200000.0;Normal
146.0;588123456.0;OP_2646;Paiement électronique;Validé;Thiès;06/09/2023 15:00;20000.0;Normal
180.0;58018.0;OP_4870;ATM;Validé;Dakar;06/09/2023 21:00;28000.0;Normal
162.0;58216.0;OP_3980;Paiement en ligne;Validé;Dakar;07/09/2023 09:00;350000.0;Normal
116.0;58116.0;OP_86;Paiement électronique;Validé;Dakar;07/09/2023 11:00;100000.0;Normal
100.0;58100.0;OP251;ATM;Validé;Touba;07/09/2023 12:00;150000.0;Normal
135.0;58111.0;OP_1269;Paiement électronique;Validé;Thiès;07/09/2023 12:00;600000.0;Normal
175.0;5808995.0;OP_4727;ATM;Validé;Dakar;07/09/2023 12:00;50000.0;Normal
122.0;58123458.0;OP_428;Paiement en ligne;Validé;Thiès;07/09/2023 13:00;300000.0;Normal
152.0;58215.0;OP_3267;Paiement en ligne;Validé;Kaolack;07/09/2023 13:00;420000.0;Normal
177.0;58717.0;OP_4862;Paiement électronique;Validé;Podor;07/09/2023 13:00;180000.0;Normal
139.0;588457.0;OP_1568;Paiement électronique;Validé;Saint Louis;07/09/2023 15:00;200000.0;Normal
139.0;588457.0;OP_1832;Paiement électronique;Validé;Saint Louis;07/09/2023 15:00;200000.0;Normal
147.0;588123457.0;OP_2656;Paiement électronique;Validé;Thiès;07/09/2023 15:00;25000.0;Normal
171.0;5808991.0;OP_4688;Paiement électronique;Validé;Thiès;07/09/2023 15:00;200000.0;Normal
129.0;58234600.0;OP_962;Paiement électronique;En attente;Thiès;07/09/2023 16:00;450000.0;Normal
1770.0;580717.0;OP_5376;ATM;Validé;Touba;08/09/2023 08:00;10000.0;Normal
101.0;58110.0;OP252;ATM;En attente;Dakar;08/09/2023 09:00;500000.0;Normal
148.0;588123458.0;OP_2666;Paiement en ligne;Validé;Touba;08/09/2023 10:00;200000.0;Normal
179.0;58179.0;OP_4865;ATM;Validé;Dakar;08/09/2023 12:00;220000.0;Normal
140.0;588568.0;OP_1570;Paiement électronique;Validé;Thiès;08/09/2023 13:00;350000.0;Normal
140.0;588568.0;OP_1834;Paiement électronique;Validé;Thiès;08/09/2023 13:00;350000.0;Normal
156.0;58156.0;OP_3677;ATM;Validé;Thiès;08/09/2023 13:00;250000.0;Normal
163.0;58136.0;OP_3984;ATM;Validé;Thiès;08/09/2023 13:00;100000.0;Normal
123.0;58123459.0;OP_432;Paiement en ligne;Validé;Thiès;08/09/2023 14:00;2000000.0;Normal
1480.0;58814.0;OP_2881;Paiement en ligne;En attente;Touba;08/09/2023 14:00;400000.0;Normal
153.0;58135.0;OP_3270;Paiement électronique;Validé;Thiès;08/09/2023 14:00;1400000.0;Normal
1520.0;5810405060.0;OP_3553;ATM;Validé;Thiès;08/09/2023 14:00;60000.0;Normal
173.0;5808993.0;OP_4708;Paiement électronique;Validé;Thiès;08/09/2023 15:00;200000.0;Normal
133.0;58133.0;OP_1263;Paiement en ligne;Validé;Saint Louis;08/09/2023 18:00;250000.0;Normal
130.0;58345700.0;OP_965;Paiement électronique;En attente;Ziguinchor;08/09/2023 20:00;100000.0;Normal
1490.0;58491.0;OP_2886;Paiement en ligne;En attente;Thiès;09/09/2023 10:00;100000.0;Normal
165.0;58516.0;OP_3989;ATM;Validé;Dakar;09/09/2023 10:00;120000.0;Normal
134.0;58134.0;OP_1267;Paiement en ligne;Validé;Saint Louis;09/09/2023 11:00;100000.0;Normal
174.0;5808994.0;OP_4718;Paiement en ligne;Validé;Saint Louis;09/09/2023 12:00;300000.0;Normal
172.0;5808992.0;OP_4699;Paiement électronique;Validé;Touba;09/09/2023 14:00;350000.0;Normal
125.0;58152.0;OP_670;Paiement électronique;Validé;Richard Toll;09/09/2023 15:00;280000.0;Normal
154.0;58154.0;OP_3272;Paiement électronique;Validé;Touba;09/09/2023 15:00;2600000.0;Normal
163.0;58136.0;OP_3985;ATM;En attente;Touba;09/09/2023 15:00;150000.0;Normal
101.0;58110.0;OP253;Paiement en ligne;Validé;Kaolack;09/09/2023 16:00;1200000.0;Normal
178.0;58187.0;OP_4868;Paiement en ligne;En attente;Ziguinchor;09/09/2023 19:00;72000.0;Normal
131.0;58456800.0;OP_968;Paiement en ligne;En attente;Thiès;09/09/2023 22:00;1000000.0;Normal
116.0;58116.0;OP_87;ATM;Validé;Thiès;10/09/2023 09:00;50000.0;Normal
169.0;58169.0;OP_4253;Paiement électronique;En attente;Saint Louis;10/09/2023 10:00;280000.0;Normal
132.0;58132.0;OP_1260;Paiement électronique;Validé;Kaolack;10/09/2023 11:00;70000.0;Normal
158.0;58185.0;OP_3680;ATM;Validé;Kaolack;10/09/2023 11:00;100000.0;Normal
171.0;5808991.0;OP_4689;ATM;Validé;Touba;10/09/2023 11:00;100000.0;Normal
144.0;58100004.0;OP_1908;Paiement en ligne;Validé;Touba;10/09/2023 12:00;2000000.0;Normal
1770.0;580717.0;OP_5377;Paiement en ligne;Validé;Kaolack;10/09/2023 12:00;25000.0;Normal
102.0;58102.0;OP254;Paiement électronique;Validé;Dakar;10/09/2023 14:00;250000.0;Normal
120.0;58123456.0;OP_419;Paiement électronique;Validé;Dakar;10/09/2023 14:00;35000.0;Normal
128.0;58123500.0;OP_960;ATM;Validé;Saint Louis;10/09/2023 14:00;150000.0;Normal
151.0;58151.0;OP_3265;Paiement électronique;Validé;Saint Louis;10/09/2023 14:00;1050000.0;Normal
161.0;58161.0;OP_3978;Paiement en ligne;Validé;Thiès;10/09/2023 14:00;200000.0;Normal
175.0;5808995.0;OP_4728;Paiement en ligne;Validé;Thiès;10/09/2023 14:00;100000.0;Normal
1760.0;580176.0;OP_5365;Paiement électronique;Validé;Saint Louis;10/09/2023 14:00;50000.0;Normal
1460.0;58146.0;OP_2872;Paiement électronique;Validé;Saint Louis;10/09/2023 15:00;100000.0;Normal
1053.0;5810303050.0;OP_3554;ATM;Validé;Saint Louis;10/09/2023 15:00;100000.0;Normal
176.0;58176.0;OP_4860;ATM;Validé;Saint Louis;10/09/2023 15:00;390000.0;Normal
155.0;58515.0;OP_3274;Paiement électronique;Validé;Ziguinchor;10/09/2023 16:00;1300000.0;Normal
168.0;58186.0;OP_4248;ATM;En attente;Touba;10/09/2023 16:00;90000.0;Normal
146.0;588123456.0;OP_2647;ATM;Validé;Dakar;10/09/2023 18:00;40000.0;Normal
166.0;58166.0;OP_4238;Paiement électronique;En attente;Saint Louis;10/09/2023 18:00;40000.0;Normal
1800.0;580018.0;OP_5358;Paiement électronique;Validé;Touba;10/09/2023 18:00;350000.0;Normal
170.0;58017.0;OP_4258;Paiement en ligne;En attente;Thiès;10/09/2023 19:00;200000.0;Normal
167.0;58716.0;OP_4243;Paiement en ligne;En attente;Ziguinchor;10/09/2023 20:00;300000.0;Normal
1079.0;581079.0;OP_5362;ATM;En attente;Touba;10/09/2023 20:00;75000.0;Normal
159.0;58159.0;OP_3686;Paiement en ligne;Validé;Kaolack;11/09/2023 10:00;20000.0;Normal
102.0;58102.0;OP255;ATM;En attente;Touba;11/09/2023 11:00;100000.0;Normal
126.0;58126.0;OP_671;Paiement électronique;Validé;Cap Skirring;11/09/2023 11:00;1200000.0;Normal
173.0;5808993.0;OP_4709;ATM;Validé;Touba;11/09/2023 11:00;100000.0;Normal
1470.0;58147.0;OP_2877;ATM;Validé;Saint Louis;11/09/2023 12:00;80000.0;Normal
1500.0;58105.0;OP_2891;Paiement en ligne;En attente;Thiès;11/09/2023 12:00;200000.0;Normal
121.0;58123457.0;OP_424;Paiement en ligne;Validé;Saint Louis;11/09/2023 15:00;250000.0;Normal
135.0;58111.0;OP_1270;Paiement en ligne;En attente;Touba;11/09/2023 18:00;800000.0;Normal
147.0;588123457.0;OP_2657;ATM;Validé;Dakar;11/09/2023 18:00;55000.0;Normal
148.0;588123458.0;OP_2667;Paiement électronique;Validé;Dakar;11/09/2023 18:00;250000.0;Normal
162.0;58216.0;OP_3981;Paiement électronique;Validé;Thiès;11/09/2023 18:00;400000.0;Normal
180.0;58018.0;OP_4871;ATM;En attente;Tambacounda;11/09/2023 22:00;33000.0;Normal
1760.0;580176.0;OP_5366;ATM;Validé;Touba;12/09/2023 10:00;30000.0;Normal
1770.0;580717.0;OP_5378;Paiement électronique;En attente;Ziguinchor;12/09/2023 10:00;20000.0;Normal
172.0;5808992.0;OP_4700;ATM;Validé;Kaolack;12/09/2023 11:00;200000.0;Normal
103.0;58310.0;OP256;ATM;Validé;Touba;12/09/2023 13:00;10000.0;Normal
160.0;58016.0;OP_3689;Paiement électronique;Validé;Thiès;12/09/2023 14:00;250000.0;Normal
174.0;5808994.0;OP_4719;Paiement électronique;Validé;Touba;12/09/2023 14:00;400000.0;Normal
177.0;58717.0;OP_4863;ATM;Validé;Richard Toll;12/09/2023 14:00;200000.0;Normal
122.0;58123458.0;OP_429;Paiement électronique;Validé;Saint Louis;12/09/2023 15:00;250000.0;Normal
152.0;58215.0;OP_3268;Paiement électronique;Validé;Ziguinchor;12/09/2023 15:00;480000.0;Normal
161.0;58161.0;OP_3979;Paiement électronique;En attente;Touba;12/09/2023 16:00;250000.0;Normal
129.0;58234600.0;OP_963;Paiement en ligne;Validé;Touba;12/09/2023 18:00;500000.0;Normal
133.0;58133.0;OP_1264;Paiement électronique;En attente;Touba;12/09/2023 19:00;300000.0;Normal
100.0;58100.0;OP257;Paiement en ligne;Validé;Ziguinchor;13/09/2023 10:00;300000.0;Normal
116.0;58116.0;OP_88;Paiement en ligne;Validé;Saint Louis;13/09/2023 10:00;40000.0;Normal
175.0;5808995.0;OP_4729;ATM;Validé;Touba;13/09/2023 11:00;50000.0;Normal
146.0;588123456.0;OP_2648;Paiement électronique;Validé;Saint Louis;13/09/2023 12:00;30000.0;Normal
171.0;5808991.0;OP_4690;Paiement électronique;Validé;Kaolack;13/09/2023 14:00;250000.0;Normal
123.0;58123459.0;OP_433;Paiement électronique;Validé;Touba;13/09/2023 15:00;300000.0;Normal
1480.0;58814.0;OP_2882;Paiement électronique;Validé;Kaolack;13/09/2023 15:00;200000.0;Normal
165.0;58516.0;OP_3991;Paiement électronique;En attente;Saint Louis;13/09/2023 16:00;220000.0;Normal
127.0;58712.0;OP_672;ATM;Validé;Dakar;13/09/2023 20:00;6000.0;Normal
130.0;58345700.0;OP_966;ATM;Validé;Tambacounda;13/09/2023 21:00;150000.0;Normal
1770.0;580717.0;OP_5379;ATM;Validé;Dakar;14/09/2023 08:00;15000.0;Normal
100.0;58100.0;OP258;ATM;Validé;Dakar;14/09/2023 12:00;40000.0;Normal
131.0;58456800.0;OP_969;Paiement en ligne;Validé;Saint Louis;14/09/2023 12:00;1500000.0;Normal
147.0;588123457.0;OP_2658;Paiement électronique;Validé;Saint Louis;14/09/2023 12:00;35000.0;Normal
1490.0;58491.0;OP_2887;Paiement électronique;Validé;Saint Louis;14/09/2023 12:00;80000.0;Normal
165.0;58516.0;OP_3990;Paiement en ligne;Validé;Thiès;14/09/2023 14:00;180000.0;Normal
173.0;5808993.0;OP_4710;Paiement électronique;Validé;Kaolack;14/09/2023 14:00;250000.0;Normal
120.0;58123456.0;OP_420;ATM;Validé;Thiès;15/09/2023 10:00;12000.0;Normal
151.0;58151.0;OP_3275;ATM;Validé;Dakar;15/09/2023 10:00;1000000.0;Normal
1460.0;58146.0;OP_2873;ATM;Validé;Touba;15/09/2023 11:00;50000.0;Normal
174.0;5808994.0;OP_4720;ATM;Validé;Kaolack;15/09/2023 11:00;250000.0;Normal
179.0;58179.0;OP_4866;ATM;Validé;Dakar;15/09/2023 11:00;240000.0;Normal
170.0;58017.0;OP_4259;ATM;Validé;Touba;15/09/2023 12:00;180000.0;Normal
172.0;5808992.0;OP_4701;Paiement en ligne;Validé;Ziguinchor;15/09/2023 12:00;300000.0;Normal
166.0;58166.0;OP_4239;ATM;Validé;Dakar;15/09/2023 14:00;20000.0;Normal
156.0;58156.0;OP_3678;Paiement électronique;Validé;Saint Louis;15/09/2023 15:00;200000.0;Normal
168.0;58186.0;OP_4249;Paiement en ligne;Validé;Kaolack;15/09/2023 15:00;150000.0;Normal
157.0;58715.0;OP_3683;Paiement électronique;Validé;Thiès;15/09/2023 16:00;450000.0;Normal
1760.0;580176.0;OP_5367;Paiement en ligne;Validé;Kaolack;15/09/2023 16:00;60000.0;Normal
1800.0;580018.0;OP_5383;Paiement en ligne;Validé;Dakar;15/09/2023 16:00;300000.0;Normal
132.0;58132.0;OP_1261;Paiement en ligne;En attente;Dakar;15/09/2023 17:00;90000.0;Normal
144.0;58100004.0;OP_1909;Paiement électronique;Validé;Dakar;15/09/2023 18:00;1000000.0;Normal
167.0;58716.0;OP_4244;Paiement électronique;Validé;Dakar;15/09/2023 19:00;150000.0;Normal
101.0;58110.0;OP259;Paiement électronique;En attente;Saint Louis;15/09/2023 20:00;900000.0;Normal
162.0;58216.0;OP_3982;Paiement en ligne;En attente;Kaolack;15/09/2023 20:00;450000.0;Normal
169.0;58169.0;OP_4254;ATM;Validé;Touba;15/09/2023 22:00;220000.0;Normal
121.0;58123457.0;OP_425;Paiement électronique;Validé;Kaolack;16/09/2023 10:00;120000.0;Normal
124.0;58124.0;OP_673;Paiement en ligne;Validé;Thiès;16/09/2023 10:00;30000.0;Normal
116.0;58116.0;OP_89;Paiement électronique;Validé;Touba;16/09/2023 11:00;30000.0;Normal
1470.0;58147.0;OP_2878;Paiement en ligne;En attente;Touba;16/09/2023 11:00;120000.0;Normal
171.0;5808991.0;OP_4691;ATM;Validé;Dakar;16/09/2023 12:00;150000.0;Normal
1770.0;580717.0;OP_5380;Paiement en ligne;Validé;Thiès;16/09/2023 12:00;10000.0;Normal
175.0;5808995.0;OP_4730;Paiement en ligne;Validé;Kaolack;16/09/2023 14:00;100000.0;Normal
1500.0;58105.0;OP_2892;Paiement électronique;Validé;Saint Louis;16/09/2023 15:00;100000.0;Normal
101.0;58110.0;OP260;Paiement en ligne;Validé;Thiès;16/09/2023 17:00;1000000.0;Normal
146.0;588123456.0;OP_2649;ATM;Validé;Dakar;16/09/2023 18:00;50000.0;Normal
178.0;58187.0;OP_4869;Paiement en ligne;Validé;Sédhiou;16/09/2023 20:00;70000.0;Normal
122.0;58123458.0;OP_430;Paiement en ligne;Validé;Kaolack;17/09/2023 10:00;350000.0;Normal
102.0;58102.0;OP261;ATM;Validé;Kaolack;17/09/2023 11:00;200000.0;Normal
152.0;58215.0;OP_3278;ATM;Validé;Touba;17/09/2023 11:00;220000.0;Normal
173.0;5808993.0;OP_4711;ATM;Validé;Dakar;17/09/2023 12:00;150000.0;Normal
158.0;58185.0;OP_3681;Paiement électronique;Validé;Ziguinchor;17/09/2023 13:00;150000.0;Normal
147.0;588123457.0;OP_2659;ATM;Validé;Dakar;17/09/2023 18:00;60000.0;Normal
123.0;58123459.0;OP_434;ATM;Validé;Dakar;18/09/2023 10:00;1500000.0;Normal
1770.0;580717.0;OP_5381;Paiement électronique;Validé;Saint Louis;18/09/2023 10:00;25000.0;Normal
1480.0;58814.0;OP_2883;Paiement en ligne;En attente;Ziguinchor;18/09/2023 12:00;350000.0;Normal
153.0;58135.0;OP_3281;Paiement en ligne;Validé;Dakar;18/09/2023 12:00;1400000.0;Normal
159.0;58159.0;OP_3687;Paiement électronique;Validé;Ziguinchor;18/09/2023 12:00;30000.0;Normal
174.0;5808994.0;OP_4721;Paiement en ligne;Validé;Ziguinchor;18/09/2023 12:00;350000.0;Normal
1760.0;580176.0;OP_5368;Paiement électronique;En attente;Dakar;18/09/2023 12:00;40000.0;Normal
103.0;58310.0;OP262;ATM;En attente;Dakar;18/09/2023 13:00;20000.0;Normal
125.0;58152.0;OP_674;Paiement en ligne;En attente;Cap Skirring;18/09/2023 14:00;220000.0;Normal
172.0;5808992.0;OP_4702;Paiement électronique;Validé;Dakar;18/09/2023 15:00;350000.0;Normal
180.0;58018.0;OP_4872;ATM;Validé;Kédougou;18/09/2023 23:00;23000.0;Normal
116.0;58116.0;OP_90;ATM;Validé;Kaolack;19/09/2023 09:00;20000.0;Normal
100.0;58100.0;OP263;Paiement en ligne;Validé;Thiès;19/09/2023 10:00;250000.0;Normal
1490.0;58491.0;OP_2888;ATM;Validé;Touba;19/09/2023 11:00;120000.0;Normal
175.0;5808995.0;OP_4731;ATM;Validé;Dakar;19/09/2023 12:00;50000.0;Normal
154.0;58154.0;OP_3283;Paiement en ligne;Validé;Saint Louis;19/09/2023 13:00;2400000.0;Normal
146.0;588123456.0;OP_2650;Paiement électronique;Validé;Thiès;19/09/2023 15:00;20000.0;Normal
171.0;5808991.0;OP_4692;Paiement électronique;Validé;Thiès;19/09/2023 15:00;200000.0;Normal
160.0;58016.0;OP_3690;ATM;Validé;Saint Louis;19/09/2023 16:00;250000.0;Normal
167.0;58716.0;OP_4245;Paiement en ligne;Validé;Touba;20/09/2023 08:00;100000.0;Normal
1770.0;580717.0;OP_5382;ATM;En attente;Touba;20/09/2023 08:00;20000.0;Normal
126.0;58126.0;OP_675;ATM;Validé;Dakar;20/09/2023 09:00;1000000.0;Normal
169.0;58169.0;OP_4255;Paiement en ligne;Validé;Kaolack;20/09/2023 09:00;250000.0;Normal
1760.0;580176.0;OP_5369;ATM;Validé;Thiès;20/09/2023 10:00;20000.0;Normal
170.0;58017.0;OP_4260;Paiement électronique;Validé;Saint Louis;20/09/2023 11:00;250000.0;Normal
100.0;58100.0;OP264;ATM;Validé;Touba;20/09/2023 12:00;150000.0;Normal
120.0;58123456.0;OP_421;Paiement électronique;Validé;Touba;20/09/2023 12:00;30000.0;Normal
151.0;58151.0;OP_3276;Paiement en ligne;Validé;Thiès;20/09/2023 12:00;1050000.0;Normal
168.0;58186.0;OP_4250;ATM;Validé;Ziguinchor;20/09/2023 12:00;60000.0;Normal
1460.0;58146.0;OP_2874;Paiement en ligne;En attente;Kaolack;20/09/2023 14:00;150000.0;Normal
155.0;58515.0;OP_3285;Paiement en ligne;Validé;Kaolack;20/09/2023 14:00;1200000.0;Normal
147.0;588123457.0;OP_2660;Paiement électronique;Validé;Thiès;20/09/2023 15:00;25000.0;Normal
173.0;5808993.0;OP_4712;Paiement électronique;Validé;Thiès;20/09/2023 15:00;200000.0;Normal
166.0;58166.0;OP_4240;Paiement électronique;Validé;Thiès;20/09/2023 17:00;10000.0;Normal
1800.0;580018.0;OP_5384;Paiement électronique;En attente;Thiès;20/09/2023 18:00;400000.0;Normal
1079.0;581079.0;OP_5389;ATM;Validé;Saint Louis;20/09/2023 20:00;50000.0;Normal
101.0;58110.0;OP265;ATM;En attente;Dakar;21/09/2023 09:00;500000.0;Normal
1470.0;58147.0;OP_2879;ATM;Validé;Dakar;21/09/2023 10:00;90000.0;Normal
172.0;5808992.0;OP_4703;ATM;Validé;Saint Louis;21/09/2023 10:00;250000.0;Normal
1500.0;58105.0;OP_2893;ATM;Validé;Touba;21/09/2023 11:00;50000.0;Normal
121.0;58123457.0;OP_426;Paiement en ligne;Validé;Dakar;21/09/2023 12:00;200000.0;Normal
146.0;588123456.0;OP_2651;ATM;Validé;Dakar;21/09/2023 12:00;40000.0;Normal
174.0;5808994.0;OP_4722;Paiement électronique;Validé;Dakar;21/09/2023 15:00;400000.0;Normal
171.0;5808991.0;OP_4693;ATM;Validé;Touba;22/09/2023 11:00;100000.0;Normal
117.0;58171.0;OP_91;ATM;Validé;Dakar;22/09/2023 12:00;150000.0;Normal
147.0;588123457.0;OP_2661;ATM;Validé;Dakar;22/09/2023 12:00;55000.0;Normal
152.0;58215.0;OP_3279;Paiement en ligne;Validé;Kaolack;22/09/2023 13:00;440000.0;Normal
175.0;5808995.0;OP_4732;Paiement en ligne;Validé;Thiès;22/09/2023 14:00;100000.0;Normal
1760.0;580176.0;OP_5370;Paiement en ligne;Validé;Saint Louis;22/09/2023 14:00;80000.0;Normal
101.0;58110.0;OP266;Paiement en ligne;Validé;Kaolack;22/09/2023 16:00;1200000.0;Normal
157.0;58715.0;OP_3684;Paiement en ligne;En attente;Saint Louis;22/09/2023 18:00;300000.0;Normal
1480.0;58814.0;OP_2884;Paiement électronique;Validé;Dakar;23/09/2023 11:00;450000.0;Normal
173.0;5808993.0;OP_4713;ATM;Validé;Touba;23/09/2023 11:00;100000.0;Normal
123.0;58123459.0;OP_435;Paiement en ligne;Validé;Saint Louis;23/09/2023 12:00;2500000.0;Normal
146.0;588123456.0;OP_2652;Paiement électronique;Validé;Saint Louis;23/09/2023 12:00;30000.0;Normal
102.0;58102.0;OP267;Paiement électronique;Validé;Dakar;23/09/2023 14:00;250000.0;Normal
153.0;58135.0;OP_3282;Paiement électronique;Validé;Thiès;23/09/2023 14:00;1500000.0;Normal
127.0;58712.0;OP_676;ATM;Validé;Saint Louis;23/09/2023 19:00;9000.0;Normal
174.0;5808994.0;OP_4723;ATM;Validé;Saint Louis;24/09/2023 10:00;300000.0;Normal
102.0;58102.0;OP268;ATM;En attente;Touba;24/09/2023 11:00;100000.0;Normal
147.0;588123457.0;OP_2662;Paiement électronique;Validé;Saint Louis;24/09/2023 12:00;35000.0;Normal
172.0;5808992.0;OP_4704;Paiement en ligne;Validé;Touba;24/09/2023 12:00;300000.0;Normal
1490.0;58491.0;OP_2889;Paiement en ligne;En attente;Kaolack;24/09/2023 14:00;150000.0;Normal
154.0;58154.0;OP_3284;Paiement électronique;Validé;Touba;24/09/2023 15:00;2700000.0;Normal
124.0;58124.0;OP_677;ATM;Validé;Touba;25/09/2023 09:00;35000.0;Normal
175.0;5808995.0;OP_4733;ATM;Validé;Touba;25/09/2023 11:00;50000.0;Normal
