ID Clients;Numero de compte;Identifiant operation;Type de transaction;Status operation;Localisation;Date;Montant;Target
1017;851071.0;TR206/00055;ATM;Echoué;Matam;09/08/2024 11:15;300000.0;Suspect
1005;851500.0;TR203/0080;Paiement en ligne;Validé;Richard Toll;09/08/2024 11:00;115000.0;Suspect
10230;8510320.0;TR209/00043;ATM;Echoué;Tambacounda;09/08/2024 10:30;2000.0;Suspect
533;85353.0;TR102/08-09-24;Paiement électronique;Validé;Touba;09/08/2024 09:55;90000.0;Normal
530;85053.0;TR111/0072;Paiement en ligne;Validé;Fatick;09/08/2024 09:45;750000.0;Normal
1036;851036.0;TR216/0179;Paiement électronique;En attente;Tambacounda;09/08/2024 09:15;80000.0;Normal
521;85251.0;TR9/00096;ATM;Echoué;Kédougou;08/08/2024 19:00;90000.0;Suspect
530;85053.0;TR111/0029;ATM;Validé;Matam;08/08/2024 16:45;3000.0;Normal
1008;851080.0;TR204/00124;ATM;Validé;Touba;08/08/2024 16:30;8000.0;Normal
545;85455.0;TR108/00056;Paiement électronique;Validé;Tambacounda;08/08/2024 16:30;300000.0;Normal
514;85451.0;TR5/0052;Paiement en ligne;En attente;Louga;08/08/2024 16:30;50000.0;Normal
520;85052.0;TR8/0042;Paiement électronique;En attente;Thiès;08/08/2024 16:00;600000.0;Suspect
524;85452.0;TR00/0126;ATM;Validé;Diourbel;08/08/2024 15:45;20000.0;Normal
1034;851304.0;TR216/0171;Paiement électronique;Validé;Thiès;08/08/2024 14:30;50000.0;Normal
10250;8512005.0;TR211/00064;Paiement en ligne;En attente;Touba;08/08/2024 14:30;50000.0;Normal
547;85457.0;TR109/0103;Paiement en ligne;En attente;Kaolack;08/08/2024 14:30;58000.0;Suspect
548;85854.0;TR109/0112;Paiement en ligne;En attente;Kaolack;08/08/2024 14:30;52000.0;Suspect
1020;851002.0;TR207/000093;Paiement en ligne;En attente;Kaolack;08/08/2024 13:50;180000.0;Normal
1004;851040.0;TR202/00031;Paiement électronique;Validé;Tambacounda;08/08/2024 13:47;800000.0;Normal
509;85590.0;TR3/0061;Paiement en ligne;En attente;Dakar;08/08/2024 13:45;175000.0;Normal
522;85251.0;TR9/00095;Paiement électronique;Validé;Goudiry;08/08/2024 12:30;350000.0;Normal
1005;851500.0;TR203/0062;Paiement électronique;Validé;Louga;08/08/2024 12:15;400000.0;Suspect
538;85853.0;TR104/0150;ATM;Validé;Ziguinchor;08/08/2024 12:05;2500.0;Normal
1031;851301.0;TR215/0146;ATM;Echoué;Thiès;08/08/2024 12:00;21000.0;Suspect
1034;851304.0;TR216/0063;ATM;En attente;Thiès;08/08/2024 10:45;5000.0;Normal
523;85253.0;TR00/0125;Paiement électronique;Validé;Kaolack;08/08/2024 10:30;850000.0;Suspect
516;85651.0;TR6/39;Paiement électronique;Validé;Dakar;08/08/2024 10:30;850000.0;Normal
10360;8501036.0;TR216/00160;Paiement électronique;En attente;Matam;08/08/2024 10:00;650000.0;Suspect
10390;8510390.0;TR218/0091;Paiement électronique;Echoué;Diourbel;08/08/2024 09:30;92000.0;Fraude
1003;851300.0;TR202/00067;Paiement électronique;Validé;Thiès;08/08/2024 09:01;800000.0;Normal
10308;8501083.0;TR218/0090;ATM;En attente;Fatick;08/08/2024 08:15;7000.0;Normal
10037;8513007.0;TR218/0089;Paiement en ligne;Validé;Kaolack;08/08/2024 07:00;44000.0;Normal
1024;854101.0;TR208/1601;Paiement électronique;Validé;Oussouye;07/08/2024 17:20;550000.0;Normal
546;85654.0;TR108/00052;ATM;Validé;Tambacounda;07/08/2024 16:45;100000.0;Normal
1009;851900.0;TR204/00046;Paiement en ligne;Validé;Vélingara;07/08/2024 16:30;100000.0;Normal
529;85259.0;TR111/0066;Paiement en ligne;Validé;Richard Toll;07/08/2024 16:15;100000.0;Normal
521;85252.0;TR9/00094;Paiement en ligne;Validé;Sédhiou;07/08/2024 16:00;150000.0;Normal
534;85453.0;TR102/08-07-24;ATM;Validé;Thiès;07/08/2024 14:45;2500.0;Normal
524;85452.0;TR00/0124;Paiement en ligne;Validé;Dakar;07/08/2024 14:00;45000.0;Normal
537;85357.0;TR104/0149;ATM;Validé;Dakar;07/08/2024 12:05;2500.0;Normal
1032;851023.0;TR215/0118;Paiement électronique;En attente;Tambacounda;07/08/2024 12:00;125000.0;Suspect
522;85252.0;TR9/00093;ATM;Validé;Kaffrine;07/08/2024 10:45;50000.0;Normal
1033;851033.0;TR215/0167;ATM;Validé;Tivaouane;07/08/2024 10:30;35000.0;Normal
550;85055.0;TR110/00115;Paiement électronique;Validé;Vélingara;07/08/2024 10:00;1000000.0;Normal
1007;851700.0;TR204/00112;ATM;Validé;Touba;07/08/2024 09:00;6000.0;Normal
550;85055.0;TR110/00118;Paiement électronique;Validé;RunÃ©;07/08/2024 09:00;1300000.0;Normal
523;85253.0;TR00/0123;ATM;Validé;Tambacounda;07/08/2024 09:00;30000.0;Normal
521;85251.0;TR9/00092;Paiement électronique;En attente;Matam;06/08/2024 20:30;500000.0;Normal
521;85252.0;TR9/00091;Paiement en ligne;Validé;Bambey;06/08/2024 18:15;200000.0;Normal
533;85353.0;TR102/08-06-24;Paiement électronique;Validé;Touba;06/08/2024 17:30;75000.0;Normal
524;85452.0;TR00/0122;Paiement électronique;En attente;Saint Louis;06/08/2024 17:00;110000.0;Normal
545;85455.0;TR108/00048;Paiement en ligne;Validé;Tambacounda;06/08/2024 16:15;150000.0;Normal
530;85053.0;TR111/0093;Paiement électronique;Validé;Dakar;06/08/2024 16:00;700000.0;Normal
10360;8501036.0;TR216/00159;Paiement en ligne;Validé;Diourbel;06/08/2024 15:30;250000.0;Normal
1008;851080.0;TR204/00100;ATM;Validé;Touba;06/08/2024 14:20;5000.0;Normal
1039;851039.0;TR217/130;Paiement électronique;Echoué;Thiès;06/08/2024 13:45;930000.0;Fraude
538;85853.0;TR104/0148;Paiement électronique;Validé;Kaolack;06/08/2024 13:40;15000.0;Normal
547;85457.0;TR109/0120;ATM;Validé;Thiès;06/08/2024 13:15;1800.0;Normal
548;85854.0;TR109/0129;ATM;Validé;Thiès;06/08/2024 13:15;1500.0;Normal
1008;851080.0;TR204/00147;Paiement électronique;Validé;Thiès;06/08/2024 12:45;42000.0;Normal
529;85259.0;TR111/0115;Paiement en ligne;Validé;Thiès;06/08/2024 12:30;400000.0;Normal
523;85253.0;TR00/0121;Paiement en ligne;Validé;Thiès;06/08/2024 12:00;240000.0;Normal
1009;851900.0;TR204/00102;ATM;Validé;Tambacounda;06/08/2024 11:15;5000.0;Normal
510;85590.0;TR3/0060;ATM;Validé;Bakel;06/08/2024 10:30;250000.0;Normal
100290;85010092.0;TR214/00137;ATM;Validé;Diourbel;06/08/2024 10:00;1400.0;Normal
550;85055.0;TR110/00075;Paiement électronique;Validé;Vélingara;06/08/2024 10:00;950000.0;Normal
1016;851601.0;TR206/00051;Paiement électronique;En attente;Diourbel;06/08/2024 09:45;500000.0;Suspect
550;85055.0;TR110/00078;Paiement électronique;Validé;RunÃ©;06/08/2024 09:00;1200000.0;Normal
529;85259.0;TR111/0007;ATM;Validé;Dakar;06/08/2024 08:15;2000.0;Normal
505;85305.0;TR0/003800;Paiement électronique;En attente;Fatick;05/08/2024 18:15;5000000.0;Normal
1015;855101.0;TR205/00155;ATM;Validé;Kaolack;05/08/2024 18:00;4000.0;Normal
521;85251.0;TR9/00090;ATM;Validé;Louga;05/08/2024 17:45;110000.0;Suspect
1014;851041.0;TR205/00154;Paiement électronique;Validé;Saint Louis;05/08/2024 17:30;270000.0;Normal
546;85654.0;TR108/00044;ATM;Echoué;Tambacounda;05/08/2024 17:00;7000.0;Normal
1013;851301.0;TR205/00152;ATM;Validé;Dakar;05/08/2024 16:30;3000.0;Normal
547;85457.0;TR109/0030;ATM;Validé;Kolda;05/08/2024 16:20;2500.0;Normal
548;85854.0;TR109/0042;ATM;Validé;Kolda;05/08/2024 16:20;2500.0;Normal
1040;851400.0;TR219/107;ATM;En attente;Diourbel;05/08/2024 16:00;13600.0;Normal
1014;851041.0;TR205/00043;ATM;Validé;Saint Louis;05/08/2024 16:00;2000.0;Normal
1012;851021.0;TR204_1/16;Paiement électronique;Validé;Tambacounda;05/08/2024 16:00;180000.0;Suspect
1021;851101.0;TR207/000037;Paiement en ligne;Echoué;Kolda;05/08/2024 15:45;70000.0;Suspect
1017;851071.0;TR206/00067;Paiement en ligne;En attente;Kanel;05/08/2024 15:45;200000.0;Suspect
524;85452.0;TR00/0120;ATM;Echoué;Dakar;05/08/2024 15:30;2000.0;Normal
525;85255.0;TR010/0038;Paiement en ligne;Validé;Kaolack;05/08/2024 15:20;4500000.0;Normal
543;85453.0;TR107/0076;Paiement en ligne;Validé;Kaffrine;05/08/2024 14:30;55000.0;Normal
530;85053.0;TR111/0044;ATM;Validé;Louga;05/08/2024 14:20;8000.0;Normal
542;85254.0;TR106/0091;Paiement en ligne;Echoué;Saint Louis;05/08/2024 14:00;4050.0;Suspect
1032;851023.0;TR215/0042;Paiement en ligne;Validé;Dakar;05/08/2024 13:45;95000.0;Normal
529;85259.0;TR111/0021;Paiement en ligne;Validé;Richard Toll;05/08/2024 13:45;200000.0;Normal
10270;8507102.0;TR211/00071;Paiement en ligne;Echoué;Kaolack;05/08/2024 13:30;80000.0;Suspect
542;85254.0;TR106/0088;Paiement en ligne;Validé;Diourbel;05/08/2024 13:15;16450.0;Normal
540;85054.0;TR105/0020;Paiement en ligne;Echoué;Dakar;05/08/2024 13:00;100000.0;Suspect
534;85453.0;TR102/08-05-24;Paiement en ligne;En attente;Ziguinchor;05/08/2024 13:00;700000.0;Fraude
1037;851307.0;TR217/053;ATM;Validé;Dakar;05/08/2024 12:45;3400.0;Normal
1006;851060.0;TR203/0070;Paiement en ligne;Validé;Rufisque;05/08/2024 12:30;85000.0;Normal
544;85254.0;TR107/0066;ATM;Validé;Diourbel;05/08/2024 12:30;20000.0;Normal
512;85251.0;TR4/0040;Paiement en ligne;Echoué;Saint Louis;05/08/2024 12:30;8000.0;Normal
1007;851700.0;TR204/00135;Paiement électronique;Echoué;Thiès;05/08/2024 12:15;55000.0;Fraude
1002;851020.0;TR201/00055;ATM;En attente;Tambacounda;05/08/2024 12:15;13000.0;Normal
1035;851053.0;TR216/0174;ATM;Validé;Saint Louis;05/08/2024 11:50;12000.0;Normal
532;85253.0;TR101/00040;ATM;Validé;Thiès;05/08/2024 11:45;2000.0;Normal
532;85253.0;TR101/00060;ATM;Validé;Dakar;05/08/2024 11:45;2500.0;Normal
537;85357.0;TR104/0147;Paiement en ligne;Validé;Thiès;05/08/2024 11:42;35000.0;Normal
522;85251.0;TR9/00089;Paiement électronique;Validé;Fatick;05/08/2024 11:15;280000.0;Normal
513;85153.0;TR5/0051;ATM;Echoué;Kolda;05/08/2024 11:10;200000.0;Normal
1040;851400.0;TR219/047;ATM;En attente;Vélingara;05/08/2024 11:00;1000.0;Normal
1005;851500.0;TR203/0097;ATM;Validé;Kaolack;05/08/2024 10:45;4000.0;Normal
10300;8501030.0;TR213/00072;Paiement électronique;Validé;Fatick;05/08/2024 10:30;210000.0;Normal
536;85653.0;TR103/0041;Paiement en ligne;Validé;Dakar;05/08/2024 10:30;800000.0;Suspect
523;85253.0;TR00/0119;Paiement électronique;Validé;Kolda;05/08/2024 10:15;750000.0;Suspect
547;85457.0;TR109/0153;ATM;Validé;Dakar;05/08/2024 10:10;1500.0;Normal
548;85854.0;TR109/0162;ATM;Validé;Dakar;05/08/2024 10:10;1200.0;Normal
100290;85010092.0;TR214/00056;ATM;Validé;Diourbel;05/08/2024 10:00;1200.0;Normal
550;85055.0;TR110/00035;Paiement électronique;Validé;Vélingara;05/08/2024 10:00;900000.0;Normal
541;85451.0;TR106/0074;Paiement électronique;Echoué;Thiès;05/08/2024 10:00;77500.0;Fraude
541;85451.0;TR106/0083;Paiement électronique;Validé;Saint Louis;05/08/2024 10:00;10750.0;Normal
10240;8541010.0;TR209/00046;ATM;Validé;Kaolack;05/08/2024 09:45;2500.0;Normal
1005;851500.0;TR203/0037;Paiement électronique;Validé;Diourbel;05/08/2024 09:45;150000.0;Suspect
541;85451.0;TR106/0085;Paiement en ligne;En attente;Ziguinchor;05/08/2024 09:45;20750.0;Normal
530;85053.0;TR111/0129;ATM;Validé;Tambacounda;05/08/2024 09:30;12000.0;Normal
500;85500.0;TR0/00039;Paiement en ligne;Validé;Linguère;05/08/2024 09:30;4000000.0;Normal
534;85453.0;TR102/08-05-24;ATM;Validé;Thiès;05/08/2024 09:20;1600.0;Normal
10340;8501304.0;TR216/00064;Paiement électronique;Echoué;Tambacounda;05/08/2024 09:15;200000.0;Fraude
1012;851021.0;TR204_1/71;Paiement en ligne;Validé;Ziguinchor;05/08/2024 09:00;490000.0;Suspect
550;85055.0;TR110/00038;Paiement électronique;Validé;RunÃ©;05/08/2024 09:00;1100000.0;Normal
1007;851700.0;TR204/00088;ATM;Validé;Touba;05/08/2024 08:45;8000.0;Normal
551;85551.0;TR200/161616;ATM;Validé;Fatick;05/08/2024 08:30;5000.0;Normal
1023;851032.0;TR208/0489;Paiement en ligne;Echoué;Bignona;05/08/2024 08:00;30000.0;Normal
1033;851033.0;TR215/0141;Paiement en ligne;En attente;Diourbel;04/08/2024 17:15;90000.0;Suspect
1031;851301.0;TR215/0077;ATM;Validé;Tambacounda;04/08/2024 17:00;28000.0;Normal
538;85853.0;TR104/0146;ATM;Validé;Ziguinchor;04/08/2024 16:11;3000.0;Normal
545;85455.0;TR108/00040;Paiement en ligne;Validé;Tambacounda;04/08/2024 16:00;900000.0;Normal
521;85252.0;TR9/00088;Paiement en ligne;Validé;Kaolack;04/08/2024 15:00;140000.0;Normal
1032;851023.0;TR215/0162;Paiement en ligne;Validé;Thiès;04/08/2024 14:00;95000.0;Normal
1008;851080.0;TR204/00123;Paiement électronique;Validé;Thiès;04/08/2024 13:50;38000.0;Normal
533;85353.0;TR102/08-04-24;Paiement électronique;Validé;Touba;04/08/2024 13:20;55000.0;Normal
524;85452.0;TR00/0118;Paiement en ligne;En attente;Matam;04/08/2024 13:00;30000.0;Normal
1036;851036.0;TR216/0070;Paiement en ligne;Validé;Kaolack;04/08/2024 12:45;35000.0;Normal
1008;851080.0;TR204/00076;ATM;Validé;Touba;04/08/2024 11:50;7000.0;Normal
535;85355.0;TR103/0117;ATM;Validé;Vélingara;04/08/2024 10:30;1500.0;Normal
519;85159.0;TR8/0041;Paiement en ligne;Validé;Dakar;04/08/2024 10:30;28000.0;Normal
1028;851208.0;TR212/0041;ATM;Echoué;Ziguinchor;04/08/2024 10:00;5000.0;Fraude
1028;851208.0;TR212/0077;ATM;Echoué;Dakar;04/08/2024 10:00;5000.0;Normal
1028;851208.0;TR212/0113;ATM;Echoué;Dakar;04/08/2024 10:00;6000.0;Normal
1028;851208.0;TR212/0149;ATM;Echoué;Dakar;04/08/2024 10:00;7000.0;Normal
10300;8501030.0;TR213/00060;Paiement électronique;Validé;Fatick;04/08/2024 09:50;200000.0;Normal
522;85252.0;TR9/00087;ATM;Echoué;Diourbel;04/08/2024 09:30;70000.0;Suspect
523;85253.0;TR00/0117;ATM;Validé;Ziguinchor;04/08/2024 08:45;14000.0;Normal
10360;8501036.0;TR216/00158;ATM;Validé;Kaolack;04/08/2024 08:30;19000.0;Normal
1031;851301.0;TR215/0112;Paiement électronique;En attente;Kaolack;04/08/2024 08:30;110000.0;Suspect
10390;8510390.0;TR218/0088;ATM;Validé;Kolda;03/08/2024 21:00;16000.0;Normal
10308;8501083.0;TR218/0087;Paiement en ligne;En attente;Ziguinchor;03/08/2024 19:45;120000.0;Suspect
521;85252.0;TR9/00086;Paiement électronique;Validé;Kolda;03/08/2024 19:00;400000.0;Normal
10037;8513007.0;TR218/0086;Paiement électronique;Echoué;Tambacounda;03/08/2024 18:30;67000.0;Fraude
546;85654.0;TR108/00036;ATM;Validé;Tambacounda;03/08/2024 17:00;50000.0;Normal
524;85452.0;TR00/0116;Paiement électronique;Validé;Diourbel;03/08/2024 16:00;550000.0;Normal
509;85051.0;TR3/0059;Paiement électronique;Validé;Diamniadio;03/08/2024 16:00;20000.0;Normal
10340;8501304.0;TR216/00063;Paiement en ligne;Validé;Thiès;03/08/2024 15:30;80000.0;Normal
1007;851700.0;TR204/00064;ATM;Validé;Touba;03/08/2024 15:20;7000.0;Normal
1034;851304.0;TR216/0062;Paiement électronique;Validé;Dakar;03/08/2024 15:00;70000.0;Normal
528;85852.0;TR011/0049;Paiement électronique;Validé;Dakar;03/08/2024 15:00;8000000.0;Normal
521;85251.0;TR9/00085;Paiement en ligne;Validé;Ziguinchor;03/08/2024 12:45;110000.0;Normal
1019;851901.0;TR207/000092;ATM;Validé;Dakar;03/08/2024 12:30;17000.0;Normal
534;85453.0;TR102/08-03-24;ATM;Validé;Thiès;03/08/2024 12:10;2200.0;Normal
1022;851202.0;TR208/9367;ATM;Validé;Vélingara;03/08/2024 11:45;13000.0;Normal
10260;8510062.0;TR211/00067;Paiement électronique;Echoué;Tambacounda;03/08/2024 11:10;20000.0;Normal
523;85253.0;TR00/0115;Paiement en ligne;Validé;Dakar;03/08/2024 11:00;120000.0;Normal
10280;8501208.0;TR213/00064;ATM;Validé;Saint Louis;03/08/2024 10:15;2500.0;Normal
10220;8512020.0;TR209/00038;ATM;Validé;Dakar;03/08/2024 10:15;6000.0;Normal
1007;851700.0;TR204/00111;Paiement électronique;Echoué;Thiès;03/08/2024 10:00;45000.0;Fraude
537;85357.0;TR104/0145;ATM;Validé;Touba;03/08/2024 09:35;12000.0;Normal
529;85259.0;TR111/0088;Paiement électronique;Validé;Saint Louis;03/08/2024 09:15;600000.0;Normal
1033;851033.0;TR215/0070;Paiement électronique;Validé;Tivaouane;03/08/2024 09:00;70000.0;Normal
100300;85001030.0;TR214/00059;ATM;Validé;Ziguinchor;03/08/2024 08:00;1800.0;Normal
100300;85001030.0;TR214/00140;ATM;Validé;Ziguinchor;03/08/2024 08:00;1600.0;Normal
1029;851092.0;TR212/0040;Paiement en ligne;Validé;Matam;03/08/2024 08:00;8000.0;Normal
1029;851092.0;TR212/0076;Paiement en ligne;Validé;Saint Louis;03/08/2024 08:00;9000.0;Normal
1029;851092.0;TR212/0112;Paiement en ligne;Validé;Saint Louis;03/08/2024 08:00;10000.0;Normal
1029;851092.0;TR212/0148;Paiement en ligne;Validé;Saint Louis;03/08/2024 08:00;11000.0;Normal
1003;851300.0;TR202/00030;Paiement en ligne;Echoué;Saint Louis;02/08/2024 18:21;150000.0;Normal
545;85455.0;TR108/00032;Paiement électronique;Validé;Tambacounda;02/08/2024 15:30;400000.0;Normal
1032;851023.0;TR215/0062;ATM;Validé;Tambacounda;02/08/2024 15:00;32000.0;Normal
524;85452.0;TR00/0114;ATM;En attente;Kaolack;02/08/2024 14:30;11000.0;Normal
522;85251.0;TR9/00084;ATM;Validé;Saint Louis;02/08/2024 14:15;60000.0;Normal
533;85353.0;TR102/08-02-24;Paiement électronique;Validé;Touba;02/08/2024 14:05;120000.0;Normal
1032;851023.0;TR215/0135;Paiement en ligne;Validé;Tivaouane;02/08/2024 13:30;75000.0;Normal
1030;850103.0;TR212/0039;Paiement électronique;Validé;Louga;02/08/2024 12:50;120000.0;Normal
1030;850103.0;TR212/0075;Paiement électronique;Validé;Thiès;02/08/2024 12:50;130000.0;Normal
1030;850103.0;TR212/0111;Paiement électronique;Validé;Thiès;02/08/2024 12:50;140000.0;Normal
1030;850103.0;TR212/0147;Paiement électronique;Validé;Thiès;02/08/2024 12:50;150000.0;Normal
1010;851001.0;TR204/00045;ATM;Validé;Linguère;02/08/2024 12:45;2000.0;Normal
1008;851080.0;TR204/00052;ATM;Validé;Touba;02/08/2024 12:30;6000.0;Normal
547;85457.0;TR109/0085;Paiement en ligne;En attente;Kaolack;02/08/2024 11:00;60000.0;Suspect
548;85854.0;TR109/0094;Paiement en ligne;En attente;Kaolack;02/08/2024 11:00;55000.0;Suspect
538;85853.0;TR104/0144;Paiement en ligne;Echoué;Tambacounda;02/08/2024 10:55;75000.0;Suspect
1036;851036.0;TR216/0178;Paiement en ligne;Validé;Kaolack;02/08/2024 10:45;25000.0;Normal
1033;851033.0;TR215/0107;ATM;Validé;Saint Louis;02/08/2024 10:45;32000.0;Normal
529;85259.0;TR111/0126;ATM;Validé;Dakar;02/08/2024 10:45;9000.0;Normal
1038;851083.0;TR217/129;Paiement en ligne;En attente;Tambacounda;02/08/2024 10:30;71000.0;Normal
527;85257.0;TR011/0117;ATM;Validé;Dakar;02/08/2024 10:00;40000.0;Normal
529;85259.0;TR111/0037;Paiement électronique;Validé;Dakar;02/08/2024 09:55;150000.0;Normal
1008;851080.0;TR204/00099;Paiement électronique;Validé;Thiès;02/08/2024 09:45;45000.0;Normal
1039;851039.0;TR217/052;Paiement en ligne;Echoué;Kaolack;02/08/2024 09:30;56000.0;Normal
523;85253.0;TR00/0113;Paiement électronique;Validé;Tambacounda;02/08/2024 09:15;450000.0;Normal
521;85252.0;TR9/00083;Paiement électronique;En attente;Tambacounda;02/08/2024 08:45;250000.0;Normal
514;85451.0;TR5/0050;Paiement électronique;Validé;Tivaouane;02/08/2024 08:45;75000.0;Normal
536;85653.0;TR103/0116;Paiement électronique;Echoué;Bambey;02/08/2024 08:15;1200000.0;Suspect
545;85455.0;TR108/00024;Paiement en ligne;Validé;Tambacounda;01/08/2024 17:15;70000.0;Normal
546;85654.0;TR108/00028;ATM;Echoué;Tambacounda;01/08/2024 16:45;20000.0;Normal
522;85252.0;TR9/00082;ATM;Validé;Thiès;01/08/2024 16:30;90000.0;Normal
542;85254.0;TR106/0079;Paiement en ligne;Validé;Kaolack;01/08/2024 16:00;71500.0;Normal
1007;851700.0;TR204/00087;Paiement électronique;Echoué;Thiès;01/08/2024 15:50;50000.0;Fraude
535;85355.0;TR103/0040;ATM;Validé;Dagana;01/08/2024 15:45;3000.0;Normal
524;85452.0;TR00/0112;Paiement en ligne;Validé;Saint Louis;01/08/2024 15:45;300000.0;Normal
1003;851300.0;TR202/00066;Paiement en ligne;Validé;Dakar;01/08/2024 15:35;200000.0;Normal
504;85405.0;TR0/003700;ATM;Validé;Diourbel;01/08/2024 15:30;100000.0;Normal
537;85357.0;TR104/0143;Paiement électronique;En attente;Saint Louis;01/08/2024 15:20;55000.0;Normal
100280;85001208.0;TR214/00134;ATM;Validé;Dakar;01/08/2024 15:00;2500.0;Normal
544;85254.0;TR107/0060;Paiement en ligne;Validé;Rufisque;01/08/2024 14:30;65000.0;Normal
543;85453.0;TR107/0069;ATM;Validé;Richard Toll;01/08/2024 14:30;10000.0;Normal
528;85852.0;TR011/0051;Paiement en ligne;Validé;Tambacounda;01/08/2024 14:30;5500000.0;Normal
1035;851053.0;TR216/0066;ATM;Validé;Saint Louis;01/08/2024 14:15;18000.0;Normal
10350;8501053.0;TR216/00157;Paiement électronique;Echoué;Saint Louis;01/08/2024 14:00;900000.0;Fraude
10230;8510320.0;TR209/00042;Paiement électronique;Validé;Diourbel;01/08/2024 14:00;65000.0;Normal
1001;851100.0;TR201/00035;Paiement en ligne;Echoué;Tambacounda;01/08/2024 14:00;80000.0;Normal
10290;8510092.0;TR213/00057;Paiement électronique;En attente;Kédougou;01/08/2024 13:30;150000.0;Suspect
501;85501.0;TR0/00038;Paiement électronique;Echoué;Kebemer;01/08/2024 13:15;1200000.0;Suspect
540;85054.0;TR105/0019;Paiement en ligne;Validé;Saint Louis;01/08/2024 13:00;95000.0;Normal
531;85351.0;TR101/00030;Paiement en ligne;Validé;Dakar;01/08/2024 11:30;13000.0;Normal
547;85457.0;TR109/0137;Paiement électronique;Validé;Dakar;01/08/2024 11:15;28000.0;Normal
548;85854.0;TR109/0146;Paiement électronique;Validé;Dakar;01/08/2024 11:15;22000.0;Normal
521;85251.0;TR9/00081;Paiement en ligne;Validé;Dakar;01/08/2024 11:00;30000.0;Normal
534;85453.0;TR102/08-01-24;ATM;Validé;Thiès;01/08/2024 10:55;2000.0;Normal
523;85253.0;TR00/0111;ATM;Validé;Thiès;01/08/2024 10:30;10000.0;Normal
1007;851700.0;TR204/00040;ATM;Validé;Touba;01/08/2024 10:20;10000.0;Normal
1034;851304.0;TR216/0170;ATM;Validé;Dakar;01/08/2024 10:15;7000.0;Normal
1028;851208.0;TR212/0038;ATM;Validé;Fatick;01/08/2024 10:15;8000.0;Suspect
1028;851208.0;TR212/0074;ATM;Validé;Dakar;01/08/2024 10:15;9000.0;Normal
1028;851208.0;TR212/0110;ATM;Validé;Dakar;01/08/2024 10:15;10000.0;Normal
1028;851208.0;TR212/0146;ATM;Validé;Dakar;01/08/2024 10:15;11000.0;Normal
511;85151.0;TR4/0039;ATM;Validé;Dakar;01/08/2024 10:15;3000.0;Normal
10340;8501304.0;TR216/00062;ATM;Validé;Dakar;01/08/2024 10:00;10000.0;Normal
539;85359.0;TR105/0021;ATM;Validé;Saint Louis;01/08/2024 09:45;4000.0;Normal
527;85257.0;TR011/0045;ATM;Validé;Dakar;01/08/2024 09:45;12000.0;Normal
530;85053.0;TR111/0014;Paiement en ligne;Validé;Matam;01/08/2024 09:30;80000.0;Normal
551;85551.0;TR200/434343;ATM;Validé;Fatick;01/08/2024 09:15;6000.0;Normal
510;85051.0;TR3/0058;Paiement en ligne;Validé;Bignona;01/08/2024 09:15;150000.0;Normal
1031;851301.0;TR215/0053;ATM;Validé;Ziguinchor;01/08/2024 09:00;40000.0;Normal
100280;85001208.0;TR214/00053;ATM;Validé;Dakar;01/08/2024 09:00;3000.0;Normal
10290;8510092.0;TR213/00068;Paiement en ligne;Validé;Diourbel;01/08/2024 09:00;105000.0;Normal
10250;8512005.0;TR211/00063;ATM;Validé;Dakar;01/08/2024 09:00;3500.0;Normal
1006;851060.0;TR203/0050;ATM;Validé;Thiès;01/08/2024 09:00;4000.0;Normal
1006;851060.0;TR203/0088;ATM;Validé;Dakar;01/08/2024 09:00;5000.0;Suspect
1032;851023.0;TR215/0173;ATM;Echoué;Diourbel;01/08/2024 08:45;28000.0;Suspect
1010;851001.0;TR204/00101;Paiement électronique;Echoué;Saint Louis;01/08/2024 08:30;215000.0;Suspect
1015;855101.0;TR205/00127;ATM;Validé;Kaolack;01/08/2024 04:00;6000.0;Normal
1014;851041.0;TR205/00126;Paiement électronique;Validé;Saint Louis;01/08/2024 03:30;300000.0;Normal
1013;851301.0;TR205/00125;Paiement en ligne;Validé;Dakar;01/08/2024 03:00;45000.0;Normal
520;85052.0;TR8/0040;ATM;Validé;Richard Toll;31/07/2024 19:45;11000.0;Normal
530;85053.0;TR111/0111;Paiement en ligne;Validé;Kaolack;31/07/2024 17:30;350000.0;Normal
538;85853.0;TR104/0142;ATM;Validé;Ziguinchor;31/07/2024 16:11;3000.0;Normal
1036;851036.0;TR216/0061;ATM;Validé;Dakar;31/07/2024 16:10;12000.0;Suspect
1033;851033.0;TR215/0155;ATM;Validé;Saint Louis;31/07/2024 15:30;32000.0;Normal
530;85053.0;TR111/0123;ATM;Validé;Tambacounda;31/07/2024 15:30;11000.0;Normal
1031;851301.0;TR215/0033;Paiement en ligne;En attente;Tivaouane;31/07/2024 15:15;55000.0;Suspect
546;85654.0;TR108/00147;Paiement électronique;Echoué;Saint Louis;31/07/2024 15:15;300000.0;Normal
1008;851080.0;TR204/00075;Paiement électronique;Validé;Thiès;31/07/2024 13:30;40000.0;Normal
547;85457.0;TR109/0068;Paiement électronique;Echoué;Tambacounda;31/07/2024 12:45;38000.0;Normal
548;85854.0;TR109/0077;Paiement électronique;Echoué;Tambacounda;31/07/2024 12:45;32000.0;Normal
1042;852104.0;TR219/106;Paiement en ligne;Echoué;Tambacounda;31/07/2024 10:30;2900.0;Suspect
1020;851002.0;TR207/000036;ATM;Validé;Tambacounda;31/07/2024 10:00;10000.0;Suspect
